julia,fib,0.069139,0.069500,0.069229,0.000153
julia,parse_int,0.208003,0.226353,0.216129,0.006811
julia,mandel,0.247783,0.538663,0.418519,0.155917
julia,quicksort,0.412389,0.438299,0.422881,0.010885
julia,pi_sum,22.791485,23.084882,22.925340,0.112041
julia,rand_mat_stat,17.711033,38.069156,25.971044,10.291050
julia,rand_mat_mul,79.196130,108.760212,95.173173,12.411876
julia,printfd,32.144505,34.877383,33.325562,0.991371
